time_s,mission_id,mission_type,phase,random_seed,model_version,altitude_ft,altitude_m,ambient_temperature_C,ambient_pressure_hPa,throttle_pct,rpm,power_kW,torque_Nm,fuelflow_kgh,p_plenum_bar,t_plenum_K,coolant_temp_C,EGT1_C,EGT2_C,EGT3_C,EGT4_C,EGT_mean_C,EGT_max_C,EGT_min_C,EGT_spread_C,oil_pressure_bar,oil_temperature_C,battery_voltage_V,battery_soc_pct,generator_A_current_A,generator_B_current_A,generator_voltage_V,generator_power_W,generator_switch_ready,generator_switch_latched,generator_switch_threshold_rpm,generator_switch_hold_time_s,generator_time_above_threshold_s,vibration_amplitude,vibration_frequency_Hz,vibration_1x,vibration_2x,vibration_3x,engine_state_valid,outside_calibrated_envelope,extrapolation_used,health_state_valid,mission_generated_values,stage3_values,stage3_validation_status,stage3_ambient_source,stage4_production_source,ambient_source
0.0,hot_weather_42,HOT_WEATHER,TAKEOFF,42,stage5_mission_generator,6726.194910145386,2050.144208612314,16.68213407791214,790.0131316898255,100.0,5800.0,104.53485140430918,172.10936199695755,34.00832002255228,1.5013308795245723,295.15735472995505,87.33382160592895,590.0161366031509,635.7559891180887,681.4958416330263,727.2356941479641,658.6259153755575,727.2356941479641,590.0161366031509,137.21955754481314,4.249782234998707,82.3680386107555,14.5,91.0,44.0,42.0,14.5,420.0,True,False,2400.0,8.0,0.0,0.36091140026748747,96.66666666666667,0.36091140026748747,0.21654684016049247,0.144364560106995,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
10.0,hot_weather_42,HOT_WEATHER,TAKEOFF,42,stage5_mission_generator,6974.167215895341,2125.7261674049,16.191148912527225,782.6186314675248,93.53049732673622,5670.609946534724,58.84634066914392,99.09712805502203,16.218316306369267,0.9552302199337207,293.95878612061165,74.97494070224089,486.4456175521702,522.7858800197596,559.1261424873492,595.4664049549386,540.9560112535544,595.4664049549386,486.4456175521702,109.02078740276846,3.7766112989168024,75.59173260418551,14.5,91.0,43.13739964356483,41.13739964356483,14.477166461153187,420.0,True,True,2400.0,8.0,10.0,0.3463862743881853,94.51016577557874,0.3463862743881853,0.20783176463291117,0.13855450975527414,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
20.0,hot_weather_42,HOT_WEATHER,TAKEOFF,42,stage5_mission_generator,7299.094087105337,2224.763877749707,15.547793707531433,773.0142881544648,85.05327945536636,5501.0655891073275,37.579861498353836,65.23485991530274,11.597946363721778,0.6875479961123511,292.8543298130699,69.18015170538484,435.83849211564143,467.7578125359679,499.6771329562944,531.5964533766208,483.71747274613114,531.5964533766208,435.83849211564143,95.75796126097941,3.4927598806461284,72.50261802939056,14.5,91.0,42.00710392738218,40.00710392738218,14.447246868666,420.0,True,True,2400.0,8.0,20.0,0.33470602036665903,91.68442648512213,0.33470602036665903,0.20082361221999542,0.1338824081466636,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
30.0,hot_weather_42,HOT_WEATHER,CLIMB,42,stage5_mission_generator,7303.193201279635,2226.0132877500328,15.539677461466322,772.8937371584876,84.99052972942084,5499.431783765251,37.43500138718368,65.002703002997,11.568472438718796,0.6858398896962297,292.8434276809614,69.14152183370862,435.4825974536974,467.3720534416482,499.2615094295991,531.1509654175499,483.3167814356236,531.1509654175499,435.4825974536974,95.66836796385246,3.490592713988384,72.48216137775476,14.5,91.0,41.995454270122,39.995454270122,14.446958550076221,420.0,True,True,2400.0,8.0,30.0,0.33460490672413795,91.65719639608751,0.33460490672413795,0.20076294403448278,0.13384196268965518,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
40.0,hot_weather_42,HOT_WEATHER,CLIMB,42,stage5_mission_generator,7321.126950517503,2231.479494517735,15.504168637975344,772.3665018598307,84.907961847767,5494.47771086602,37.20524630343066,64.6620025022449,11.518568214395108,0.6834075517710406,292.8042957756305,69.08318157900872,434.86104485005853,466.7036124626177,498.54618007517684,530.388747687736,482.62489626889726,530.388747687736,434.86104485005853,95.52770283767745,3.4859273875912065,72.45326475095524,14.5,91.0,41.95582168692816,39.95582168692816,14.446084301917534,420.0,True,True,2400.0,8.0,40.0,0.3343382105705768,91.57462851443367,0.3343382105705768,0.20060292634234606,0.13373528422823072,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
50.0,hot_weather_42,HOT_WEATHER,CLIMB,42,stage5_mission_generator,7369.033866785917,2246.0815225963474,15.409312943763885,770.959511679352,84.68739600063792,5481.243760038275,36.635984985383246,63.826368912556674,11.398290862185318,0.6770585463668731,292.70594811867625,68.93742410630075,433.30177954128806,465.02724439537934,496.75270924947057,528.4781741035619,480.88997682242496,528.4781741035619,433.30177954128806,95.1763945622738,3.4737573398110055,72.38274586005784,14.5,91.0,41.84995008030619,39.84995008030619,14.443748898830284,420.0,True,True,2400.0,8.0,50.0,0.33363425205608105,91.35406266730458,0.33363425205608105,0.2001805512336486,0.13345370082243244,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
60.0,hot_weather_42,HOT_WEATHER,CLIMB,42,stage5_mission_generator,7455.769014440486,2272.5183956014603,15.237577351407838,768.4174459332966,84.28806302727118,5457.283781636271,35.89953184932172,62.81793115905763,11.23050971499247,0.6690162934890838,292.55418133817926,68.75299088911979,431.13753836085033,462.7112659606236,494.2849935603969,525.8587211601703,478.49812976051027,525.8587211601703,431.13753836085033,94.72118279931993,3.454295627957772,72.29920047948059,14.5,91.0,41.658270253090166,39.658270253090166,14.439520667347578,420.0,True,True,2400.0,8.0,60.0,0.33241577624016966,90.95472969393785,0.33241577624016966,0.1994494657441018,0.13296631049606786,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
70.0,hot_weather_42,HOT_WEATHER,CLIMB,42,stage5_mission_generator,7585.549188067814,2312.0753925230697,14.980612607625728,764.6264797920542,83.69054859373321,5421.432915623993,34.93216451453977,61.52941565724497,10.990350688072258,0.6591035816831295,292.32933872976605,68.51616917519269,428.1954824227249,459.5711383364794,490.9467942502338,522.3224501639883,475.2589662933566,522.3224501639883,428.1954824227249,94.12696774126334,3.4264917191336783,72.19437914515721,14.5,91.0,41.37146332499194,39.37146332499194,14.433194043933646,420.0,True,True,2400.0,8.0,70.0,0.3306182268248968,90.35721526039988,0.3306182268248968,0.19837093609493806,0.13224729072995872,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
80.0,hot_weather_42,HOT_WEATHER,CLIMB,42,stage5_mission_generator,7758.570818994251,2364.812385629448,14.638029778391383,759.595969456623,82.89394832033786,5373.6368992202715,33.64248004817773,59.7848395560357,10.67017307266266,0.6458880533352092,292.02958081049303,68.20044083212446,424.273162838279,455.3847515590449,486.4963402798108,517.6079290005766,470.94054591942785,517.6079290005766,424.273162838279,93.33476616229763,3.3894238256610674,72.05463238944247,14.5,91.0,40.989095193762175,38.989095193762175,14.424759452803578,420.0,True,True,2400.0,8.0,80.0,0.32822175190266034,89.56061498700453,0.32822175190266034,0.1969330511415962,0.13128870076106414,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
90.0,hot_weather_42,HOT_WEATHER,CLIMB,42,stage5_mission_generator,7971.627881794657,2429.7521783710117,14.21617679404658,753.4383031857453,81.913022909065,5314.781374543901,32.11124634936407,57.69565923996021,10.287450880242213,0.6303989625681433,291.5899121218273,67.82762030663557,419.5364267826079,450.33479983889316,481.13317289517835,511.9315459514636,465.73398636703575,511.9315459514636,419.5364267826079,92.39511916885567,3.344306195524618,71.89108024691367,14.5,91.0,40.518250996351206,38.518250996351206,14.414373183743042,420.0,True,True,2400.0,8.0,90.0,0.32528158973054494,88.57968957573168,0.32528158973054494,0.19516895383832697,0.13011263589221797,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
100.0,hot_weather_42,HOT_WEATHER,CLIMB,42,stage5_mission_generator,8218.729800801162,2505.0688432841944,13.7269149944137,746.3473785752187,80.7753532709792,5246.521196258751,30.391154464624762,55.31553894527491,9.850620537208426,0.6120522586042697,291.0764680661329,67.40494720836766,414.1653106973532,444.6091778993153,475.0530451012773,505.49691230323936,459.8311115002963,505.49691230323936,414.1653106973532,91.33160160588614,3.2921993677025614,71.7097668998624,14.5,91.0,39.97216957007001,37.97216957007001,14.402327269928016,420.0,True,True,2400.0,8.0,100.0,0.32188224515823904,87.44201993764585,0.32188224515823904,0.19312934709494342,0.12875289806329562,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
110.0,hot_weather_42,HOT_WEATHER,CLIMB,42,stage5_mission_generator,8491.719356611922,2588.276059895314,13.186395673908393,738.5765000899431,79.51849565364819,5171.109739218891,28.65809704036875,52.92184502281553,9.387453210241853,0.5890038271647056,290.53912158045495,66.95868699829671,408.6188429715249,438.6930918766684,468.767340781812,498.8415896869555,453.7302163292402,498.8415896869555,408.6188429715249,90.22274671543062,3.234871898742191,71.53454424434766,14.5,91.0,39.36887791375113,37.36887791375113,14.38901936574451,420.0,True,True,2400.0,8.0,110.0,0.3181586234153965,86.18516232031486,0.3181586234153965,0.19089517404923792,0.1272634493661586,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
