time_s,mission_id,mission_type,phase,random_seed,model_version,altitude_ft,altitude_m,ambient_temperature_C,ambient_pressure_hPa,throttle_pct,rpm,power_kW,torque_Nm,fuelflow_kgh,p_plenum_bar,t_plenum_K,coolant_temp_C,EGT1_C,EGT2_C,EGT3_C,EGT4_C,EGT_mean_C,EGT_max_C,EGT_min_C,EGT_spread_C,oil_pressure_bar,oil_temperature_C,battery_voltage_V,battery_soc_pct,generator_A_current_A,generator_B_current_A,generator_voltage_V,generator_power_W,generator_switch_ready,generator_switch_latched,generator_switch_threshold_rpm,generator_switch_hold_time_s,generator_time_above_threshold_s,vibration_amplitude,vibration_frequency_Hz,vibration_1x,vibration_2x,vibration_3x,engine_state_valid,outside_calibrated_envelope,extrapolation_used,health_state_valid,mission_generated_values,stage3_values,stage3_validation_status,stage3_ambient_source,stage4_production_source,ambient_source
1450.0,endurance_42,ENDURANCE,CRUISE,42,stage5_mission_generator,6761.989199258439,2061.0543079339723,1.611261385468291,788.9422711552368,67.60346951017559,4504.138780407024,19.09888289066049,40.49184673622101,6.812313312820618,0.5050922492283582,278.74048435428296,63.395771421795814,369.01152435962393,397.13346102405797,425.25539768849194,453.37733435292597,411.19442935627495,453.37733435292597,369.01152435962393,84.36580999330204,2.791759189782421,69.26375388104888,14.5,91.0,33.04138780407024,30.54552658447726,14.271318608307123,420.0,True,True,2400.0,8.0,1450.0,0.28632412757368,75.0689796734504,0.28632412757368,0.17179447654420799,0.11452965102947199,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
1460.0,endurance_42,ENDURANCE,CRUISE,42,stage5_mission_generator,6760.4789393373585,2060.593980710027,1.6142517001120318,788.9874299558909,67.35079326166398,4494.03173046656,18.91518941317823,40.192585302208336,6.767768665019911,0.5032385485415628,278.7271505001026,63.3475176310917,368.40054121278206,396.48460996419186,424.5686787156017,452.6527474670115,410.5266443398968,452.6527474670115,368.40054121278206,84.25220625422946,2.7846722609301953,69.23573107474706,14.5,91.0,32.9403173046656,30.434349035132154,14.269535011258805,420.0,True,True,2400.0,8.0,1460.0,0.28583432109255297,74.90052884110932,0.28583432109255297,0.17150059265553178,0.11433372843702119,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
1470.0,endurance_42,ENDURANCE,CRUISE,42,stage5_mission_generator,6758.757541462082,2060.069298637643,1.617660067905076,789.0389046174654,67.16327702133228,4486.531080853291,18.746907646606097,39.90160280905242,6.728873320294472,0.5016302701309538,278.7196548553647,63.303731955088175,367.87773156408036,395.9275173239592,423.97730308383797,452.0270888437168,409.9524102038986,452.0270888437168,367.87773156408036,84.14935727963643,2.779170253958365,69.20995448786076,14.5,91.0,32.86531080853291,30.351841889386204,14.268211367209405,420.0,True,True,2400.0,8.0,1470.0,0.2854647381901326,74.77551801422152,0.2854647381901326,0.17127884291407958,0.11418589527605305,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
1480.0,endurance_42,ENDURANCE,CRUISE,42,stage5_mission_generator,6756.835606849396,2059.483492967696,1.6214654984381962,789.096379107193,67.04553294706798,4481.821317882719,18.642233074434085,39.720506467701796,6.704654487656263,0.5006391851852998,278.7165584133911,63.27643270500638,367.5523487797016,395.5808294121125,423.60931004452334,451.63779067693423,409.5950697283179,451.63779067693423,367.5523487797016,84.08544189723261,2.7757259800551966,69.19365673353117,14.5,91.0,32.81821317882719,30.30003449670991,14.26738023256754,420.0,True,True,2400.0,8.0,1480.0,0.2852328608427098,74.69702196471198,0.2852328608427098,0.1711397165056259,0.11409314433708394,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
1490.0,endurance_42,ENDURANCE,CRUISE,42,stage5_mission_generator,6754.72497172018,2058.840171380311,1.6256445559940431,789.1595004966567,67.0004570774215,4480.018283096861,18.603782069185268,39.65453294268873,6.695716453922234,0.5002904615475221,278.7180051761106,63.26629952464075,367.43251803678794,395.45320476616865,423.47389149554937,451.4945782249301,409.463548130859,451.4945782249301,367.43251803678794,84.06206018814214,2.774424597696135,69.18723394159974,14.5,91.0,32.80018283096861,30.280201114065466,14.26706204995827,420.0,True,True,2400.0,8.0,1490.0,0.28514440027634647,74.66697138494767,0.28514440027634647,0.17108664016580788,0.11405776011053859,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
1500.0,endurance_42,ENDURANCE,CRUISE,42,stage5_mission_generator,6752.438634406129,2058.143295766988,1.6301715038758662,789.2278811100432,67.02915810051158,4481.166324020463,18.632546268800034,39.70566981866528,6.702288502995105,0.5005935451824939,278.72403406145855,63.27359064449845,367.5213207281599,395.54792673351665,423.5745327388735,451.60113874423024,409.56122973619506,451.60113874423024,367.5213207281599,84.07981801607036,2.775298602190664,69.19083889243967,14.5,91.0,32.81166324020464,30.292829564225098,14.267264645415375,420.0,True,True,2400.0,8.0,1500.0,0.2852015410130732,74.68610540034106,0.2852015410130732,0.17112092460784392,0.11408061640522929,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
1510.0,endurance_42,ENDURANCE,CRUISE,42,stage5_mission_generator,6749.990675299614,2057.3971578313226,1.6350184629067641,789.3011008856578,67.13093008468242,4485.237203387297,18.72786790361886,39.872576837389865,6.724219218227704,0.5015419224935184,278.73457748732676,63.298136474958504,367.8167178468146,395.86282182547455,423.9089258041345,451.9550297827945,409.88587381480454,451.9550297827945,367.8167178468146,84.13831193597991,2.778327023430407,69.20437729115584,14.5,91.0,32.85237203387297,30.337609237260267,14.267983035891875,420.0,True,True,2400.0,8.0,1510.0,0.285402887086451,74.75395338978828,0.285402887086451,0.1712417322518706,0.1141611548345804,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
1520.0,endurance_42,ENDURANCE,CRUISE,42,stage5_mission_generator,6747.396170139686,2056.6063526585763,1.6401555831234234,789.3787099368218,67.3032698416305,4492.130793665219,18.887455668739545,40.15063768421031,6.760980143673675,0.5031132747355228,278.7494625367964,63.33934371750303,368.31159924329415,396.39031221395976,424.4690251846255,452.5477381552911,410.4296686992926,452.5477381552911,368.31159924329415,84.23613891199693,2.7834359384256695,69.22751012152229,14.5,91.0,32.92130793665219,30.41343873031741,14.269199551823274,420.0,True,True,2400.0,8.0,1520.0,0.2857434963185043,74.86884656108698,0.2857434963185043,0.1714460977911026,0.11429739852740173,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
1530.0,endurance_42,ENDURANCE,CRUISE,42,stage5_mission_generator,6744.67109716824,2055.7757504168794,1.6455512276068855,789.4602312970001,67.54193849493669,4501.677539797467,19.071892275298246,40.45673066844874,6.804811283834457,0.5049451637751405,278.773527306877,63.38708495952321,368.9179629158567,397.03456123373985,425.1511595516231,453.2677578695062,411.0928603926815,453.2677578695062,368.9179629158567,84.3497949536495,2.7902133178230666,69.25432974985576,14.5,91.0,33.01677539797467,30.51845293777214,14.270884271728965,420.0,True,True,2400.0,8.0,1530.0,0.2862082306766571,75.02795899662445,0.2862082306766571,0.17172493840599426,0.11448329227066285,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
1540.0,endurance_42,ENDURANCE,CRUISE,42,stage5_mission_generator,6741.832238728129,2054.910466364334,1.6511721673183057,789.545163832894,67.84106573966153,4513.642629586461,19.306090916059954,40.84496784390743,6.862471761966015,0.5076067831305033,278.77942263350945,63.44952008291479,369.67327120214134,397.8388265502788,426.0043818984162,454.1699372465537,411.9216042243475,454.1699372465537,369.67327120214134,84.49666604441234,2.7988192646652843,69.28857836431021,14.5,91.0,33.13642629586461,30.650068925451073,14.272995758162317,420.0,True,True,2400.0,8.0,1540.0,0.28679126898206886,75.22737715977435,0.28679126898206886,0.1720747613892413,0.11471650759282755,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
